 Start File for LAMMPS

 500 atoms

 1 atom types
 
   0 40 xlo xhi
   0 40 ylo yhi
   0 40 zlo zhi
  
 Masses

 1  39.948
 
 Atoms

391	1	4.00	28.00	0.00
392	1	12.00	28.00	0.00
393	1	20.00	28.00	0.00
394	1	28.00	28.00	0.00
395	1	36.00	28.00	0.00
396	1	4.00	36.00	0.00
397	1	12.00	36.00	0.00
398	1	20.00	36.00	0.00
399	1	28.00	36.00	0.00
400	1	36.00	36.00	0.00
401	1	4.00	4.00	8.00
402	1	12.00	4.00	8.00
403	1	20.00	4.00	8.00
404	1	28.00	4.00	8.00
405	1	36.00	4.00	8.00
406	1	4.00	12.00	8.00
407	1	12.00	12.00	8.00
408	1	20.00	12.00	8.00
409	1	28.00	12.00	8.00
410	1	36.00	12.00	8.00
411	1	4.00	20.00	8.00
412	1	12.00	20.00	8.00
413	1	20.00	20.00	8.00
414	1	28.00	20.00	8.00
415	1	36.00	20.00	8.00
416	1	4.00	28.00	8.00
417	1	12.00	28.00	8.00
418	1	20.00	28.00	8.00
419	1	28.00	28.00	8.00
420	1	36.00	28.00	8.00
421	1	4.00	36.00	8.00
422	1	12.00	36.00	8.00
423	1	20.00	36.00	8.00
424	1	28.00	36.00	8.00
425	1	36.00	36.00	8.00
426	1	4.00	4.00	16.00
427	1	12.00	4.00	16.00
428	1	20.00	4.00	16.00
429	1	28.00	4.00	16.00
430	1	36.00	4.00	16.00
431	1	4.00	12.00	16.00
432	1	12.00	12.00	16.00
433	1	20.00	12.00	16.00
434	1	28.00	12.00	16.00
435	1	36.00	12.00	16.00
436	1	4.00	20.00	16.00
437	1	12.00	20.00	16.00
438	1	20.00	20.00	16.00
439	1	28.00	20.00	16.00
440	1	36.00	20.00	16.00
441	1	4.00	28.00	16.00
442	1	12.00	28.00	16.00
443	1	20.00	28.00	16.00
444	1	28.00	28.00	16.00
445	1	36.00	28.00	16.00
446	1	4.00	36.00	16.00
447	1	12.00	36.00	16.00
448	1	20.00	36.00	16.00
449	1	28.00	36.00	16.00
450	1	36.00	36.00	16.00
451	1	4.00	4.00	24.00
