LAMMPS (22 Jul 2025 - Update 3)
Reading data file ...
  orthogonal box = (0 0 0) to (40 40 40)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  read_data CPU = 0.001 seconds
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.9059763
  ghost atom cutoff = 7.9059763
  binsize = 3.9529882, bins = 11 11 11
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cubic, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0001
Per MPI rank memory allocation (min/avg/max) = 3.08 | 3.08 | 3.08 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     87400   473.85233     -5.5380137      0              25.025846      655.9573     
     87600   472.81485     -5.4710953      0              25.025846      664.80871    
     87800   472.75645     -5.467329       0              25.025846      668.96522    
     88000   472.11944     -5.4262412      0              25.025846      677.81789    
     88200   471.14606     -5.3634574      0              25.025846      689.67967    
     88400   470.28611     -5.3079903      0              25.025846      701.962      
     88600   468.93803     -5.2210383      0              25.025846      717.86159    
     88800   465.20112     -4.9800043      0              25.025846      747.70628    
     89000   461.07452     -4.7138346      0              25.025846      779.01616    
     89200   458.67645     -4.5591574      0              25.025846      797.81674    
     89400   457.62594     -4.4913984      0              25.025846      804.97431    
     89600   460.1963      -4.6571889      0              25.025846      787.08429    
     89800   464.00273     -4.9027072      0              25.025846      758.85636    
     90000   466.36819     -5.055281       0              25.025846      737.55232    
     90200   468.2662      -5.1777044      0              25.025846      718.94598    
     90400   469.9374      -5.2854978      0              25.025846      701.90348    
     90600   471.86243     -5.4096639      0              25.025846      684.67114    
     90800   473.18041     -5.4946749      0              25.025846      672.87881    
     91000   471.26326     -5.3710175      0              25.025846      681.973      
     91200   467.5904      -5.134114       0              25.025846      702.37764    
     91400   466.84418     -5.0859825      0              25.025846      706.25195    
     91600   467.03333     -5.0981831      0              25.025846      704.91324    
     91800   466.72768     -5.0784686      0              25.025846      706.76315    
     92000   466.85804     -5.0868765      0              25.025846      705.9834     
     92200   469.43407     -5.2530327      0              25.025846      690.58018    
     92400   470.56634     -5.3260652      0              25.025846      683.43849    
     92600   469.57312     -5.2620013      0              25.025846      689.08922    
     92800   468.62627     -5.2009284      0              25.025846      695.08726    
     93000   468.94538     -5.2215115      0              25.025846      694.09061    
     93200   469.96281     -5.2871365      0              25.025846      688.2974     
     93400   470.75617     -5.3383093      0              25.025846      683.42308    
     93600   470.9072      -5.3480509      0              25.025846      682.44468    
     93800   471.81124     -5.406362       0              25.025846      677.78571    
     94000   473.44206     -5.5115513      0              25.025846      670.01809    
     94200   473.59129     -5.5211772      0              25.025846      672.43802    
     94400   472.23835     -5.4339111      0              25.025846      684.58327    
     94600   470.57091     -5.3263599      0              25.025846      699.15286    
     94800   468.49001     -5.1921398      0              25.025846      715.62821    
     95000   468.06412     -5.1646699      0              25.025846      721.53849    
     95200   468.665       -5.2034272      0              25.025846      721.25049    
     95400   467.53689     -5.1306636      0              25.025846      731.81778    
     95600   462.80758     -4.825619       0              25.025846      764.67536    
     95800   457.85117     -4.5059258      0              25.025846      798.2815     
     96000   457.6703      -4.4942598      0              25.025846      801.30641    
     96200   461.17879     -4.7205605      0              25.025846      779.65291    
     96400   465.77317     -5.016902       0              25.025846      749.1576     
     96600   470.01901     -5.2907621      0              25.025846      718.72695    
     96800   474.02319     -5.5490347      0              25.025846      688.74382    
     97000   478.32506     -5.8265089      0              25.025846      657.11956    
     97200   481.7218      -6.0456016      0              25.025846      631.5706     
     97400   482.14253     -6.0727389      0              25.025846      625.86922    
     97600   479.5439      -5.9051247      0              25.025846      640.11179    
     97800   475.79893     -5.6635708      0              25.025846      662.41302    
     98000   473.2215      -5.4973246      0              25.025847      677.95445    
     98200   474.29088     -5.5663005      0              25.025847      670.61559    
     98400   477.97029     -5.8036259      0              25.025846      646.91357    
     98600   480.1634      -5.9450833      0              25.025846      632.84729    
     98800   479.31551     -5.8903935      0              25.025846      638.57603    
     99000   476.16874     -5.6874246      0              25.025846      660.25181    
     99200   472.15413     -5.4284791      0              25.025846      688.80395    
     99400   467.08025     -5.1012094      0              25.025846      723.51676    
     99600   462.88874     -4.8308531      0              25.025847      751.40383    
     99800   463.10354     -4.844708       0              25.025847      750.50067    
    100000   467.22475     -5.1105302      0              25.025846      724.20712    
Loop time of 1.58323 on 1 procs for 100000 steps with 500 atoms

Performance: 545.722 ns/day, 0.044 hours/ns, 63162.211 timesteps/s, 31.581 Matom-step/s
99.6% CPU use with 1 MPI tasks x no OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 1.0445     | 1.0445     | 1.0445     |   0.0 | 65.98
Neigh   | 0.021926   | 0.021926   | 0.021926   |   0.0 |  1.38
Comm    | 0.14952    | 0.14952    | 0.14952    |   0.0 |  9.44
Output  | 0.10363    | 0.10363    | 0.10363    |   0.0 |  6.55
Modify  | 0.17528    | 0.17528    | 0.17528    |   0.0 | 11.07
Other   |            | 0.08832    |            |       |  5.58

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            824 ave         824 max         824 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           3884 ave        3884 max        3884 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 3884
Ave neighs/atom = 7.768
Neighbor list builds = 123
Dangerous builds = 0
All done!
Total wall time: 0:00:01
