[1777823123.437582] [cn13:720425:0]          parser.c:1906 UCX  WARN  unused env variable: UCX_ROOT (set UCX_WARN_UNUSED_ENV_VARS=n to suppress this warning)
LAMMPS (23 Jun 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0 -0 -0) to (200 200 200)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  923 atoms
  read_data CPU = 0.005 seconds
Reading eam/alloy potential file CuAgAu_Zhou04.eam.alloy with DATE: 2018-03-30
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8.4662927
  ghost atom cutoff = 8.4662927
  binsize = 4.2331463, bins = 48 48 48
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair eam/alloy, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.002
Per MPI rank memory allocation (min/avg/max) = 4.708 | 4.708 | 4.709 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     42400   605.31895     -2614.4257      0             -2542.285      -6.931523     
     42600   590.41688     -2618.2607      0             -2547.8961      1.5677354    
     42800   613.44848     -2616.5593      0             -2543.4499     -5.4680292    
     43000   624.18821     -2616.5524      0             -2542.163       8.1372086    
     43200   568.39713     -2617.2436      0             -2549.5033     -1.9449942    
     43400   584.16386     -2613.2993      0             -2543.6799      6.5758626    
     43600   600.89713     -2614.2872      0             -2542.6735     -2.1717811    
     43800   600.27821     -2614.1558      0             -2542.616       1.1254799    
     44000   585.81285     -2617.2827      0             -2547.4668     -4.8504179    
     44200   600.14335     -2616.641       0             -2545.1172     -3.0986949    
     44400   625.08681     -2617.2595      0             -2542.763      -1.9923653    
     44600   606.61578     -2621.2734      0             -2548.9782     -1.2761042    
     44800   590.87173     -2620.223       0             -2549.8042      2.8237756    
     45000   586.8014      -2616.7803      0             -2546.8465     -4.7927385    
     45200   616.20014     -2618.8193      0             -2545.3819      4.2141043    
     45400   581.92332     -2622.1021      0             -2552.7497     -4.1553167    
     45600   595.30975     -2620.035       0             -2549.0873      4.6904565    
     45800   576.36342     -2614.5607      0             -2545.871       4.9351678    
     46000   572.9726      -2620.3344      0             -2552.0487      3.7326649    
     46200   602.27197     -2626.5338      0             -2554.7563      2.5535629    
     46400   601.68425     -2623.0486      0             -2551.3412     -3.4159647    
     46600   609.67999     -2622.2391      0             -2549.5787      3.8088491    
     46800   568.98599     -2622.6927      0             -2554.8822     -0.97833035   
     47000   607.93479     -2622.3748      0             -2549.9224      5.2655271    
     47200   598.28751     -2624.6171      0             -2553.3145     -3.9926829    
     47400   606.97317     -2623.2845      0             -2550.9467      6.7448362    
     47600   606.3029      -2620.1354      0             -2547.8775     -8.174077     
     47800   599.85879     -2623.466       0             -2551.9761      5.9073131    
     48000   570.8982      -2625.0734      0             -2557.035      -5.5887533    
     48200   632.07104     -2624.3735      0             -2549.0446      7.2721744    
     48400   590.81975     -2620.328       0             -2549.9154     -10.617053    
     48600   579.80202     -2624.292       0             -2555.1925      7.7817746    
     48800   591.49264     -2627.4422      0             -2556.9493     -6.6767113    
     49000   604.47604     -2621.7164      0             -2549.6763      6.962317     
     49200   596.36779     -2621.7777      0             -2550.7039     -10.232269    
     49400   597.6124      -2625.9256      0             -2554.7035      6.9285604    
     49600   610.8435      -2622.8865      0             -2550.0875     -6.175355     
     49800   624.33419     -2624.3097      0             -2549.9029      2.3563211    
     50000   567.91152     -2627.0306      0             -2559.3481     -3.6494605    
     50200   628.64681     -2627.4371      0             -2552.5163     -1.8941196    
     50400   619.19998     -2621.4515      0             -2547.6566     -5.6821808    
     50600   609.74875     -2628.6803      0             -2556.0118     -1.6618692    
     50800   580.79136     -2629.0533      0             -2559.8359      1.9284139    
     51000   649.11565     -2620.349       0             -2542.9888      4.5450194    
     51200   603.15533     -2623.4345      0             -2551.5518      1.244776     
     51400   583.83989     -2634.3946      0             -2564.8138     -1.716862     
     51600   635.23911     -2626.76        0             -2551.0535      8.1018588    
     51800   619.80145     -2619           0             -2545.1333     -3.9883138    
     52000   583.29509     -2628.3567      0             -2558.8408      3.4114394    
     52200   569.68541     -2628.3918      0             -2560.498       0.25754469   
     52400   608.48391     -2619.3692      0             -2546.8514     -0.78198989   
     52600   624.82267     -2624.3873      0             -2549.9223     -2.5394775    
     52800   572.93876     -2629.0831      0             -2560.8014      1.4508891    
     53000   577.18044     -2624.7434      0             -2555.9563     -2.9492533    
     53200   658.31031     -2623.7073      0             -2545.2513     -0.43828266   
     53400   572.3865      -2624.8417      0             -2556.6259      0.41583134   
     53600   574.77014     -2629.1501      0             -2560.6503      1.1604454    
     53800   621.98997     -2625.5853      0             -2551.4579     -4.9636503    
     54000   610.45626     -2623.5671      0             -2550.8143     -2.4590741    
     54200   606.50368     -2628.1089      0             -2555.8271      0.46163354   
     54400   586.01439     -2628.4711      0             -2558.6312      0.34602373   
     54600   580.68699     -2626.357       0             -2557.1519     -2.8994056    
     54800   607.96067     -2626.2956      0             -2553.8402     -3.5764512    
     55000   570.36808     -2626.4342      0             -2558.459      -3.3712948    
     55200   605.35586     -2629.482       0             -2557.337      -3.2179922    
     55400   599.76172     -2623.5008      0             -2552.0225      0.98927477   
     55600   591.25422     -2626.2053      0             -2555.7409      0.77383537   
     55800   586.0162      -2630.481       0             -2560.6409      0.94304941   
     56000   612.03372     -2627.2518      0             -2554.3109      2.4543684    
     56200   614.63765     -2625.4944      0             -2552.2432      0.59780108   
     56400   579.85174     -2629.6895      0             -2560.584      -1.222758     
     56600   606.20975     -2631.4574      0             -2559.2106     -5.0132328    
     56800   631.84799     -2629.2811      0             -2553.9788      1.6545565    
     57000   602.87398     -2627.1179      0             -2555.2686     -1.1124083    
     57200   613.75478     -2631.461       0             -2558.315      -3.2448671    
     57400   597.18106     -2629.8068      0             -2558.636       1.873122     
     57600   607.09046     -2627.3301      0             -2554.9784     -3.2709576    
     57800   581.31466     -2626.6786      0             -2557.3988      5.4265013    
     58000   599.23346     -2631.13        0             -2559.7147      3.3784573    
     58200   613.41538     -2629.9148      0             -2556.8093      0.32079969   
     58400   596.62036     -2627.9353      0             -2556.8314      5.8189366    
     58600   599.34586     -2628.777       0             -2557.3482      2.9469581    
     58800   608.18421     -2631.4689      0             -2558.9868     -7.2281179    
     59000   602.68638     -2630.3083      0             -2558.4814     -1.0675285    
     59200   616.23166     -2630.8725      0             -2557.4313     -3.8831341    
     59400   596.74786     -2632.6986      0             -2561.5795     -1.1576584    
     59600   589.17687     -2631.8774      0             -2561.6605     -0.42326172   
     59800   623.77831     -2629.0733      0             -2554.7328      1.1053473    
     60000   588.15478     -2629.3312      0             -2559.2362     -1.5427403    
     60200   586.69458     -2633.2229      0             -2563.3019     -2.0214852    
     60400   601.94231     -2629.5165      0             -2557.7783     -3.6404869    
     60600   633.38561     -2627.9265      0             -2552.441      -3.2263196    
     60800   575.62819     -2635.6483      0             -2567.0462      2.9772666    
     61000   586.52349     -2633.2897      0             -2563.3891      5.032341     
     61200   630.62228     -2624.963       0             -2549.8068     -0.81961064   
     61400   601.59283     -2631.6603      0             -2559.9638     -0.7993177    
     61600   579.32825     -2637.8758      0             -2568.8327      0.31926921   
     61800   642.61675     -2630.1899      0             -2553.6043     -2.0585599    
     62000   629.25756     -2625.5601      0             -2550.5665     -4.9283391    
     62200   564.47027     -2636.7167      0             -2569.4443      0.12107858   
     62400   592.60117     -2632.1437      0             -2561.5188     -0.39421975   
     62600   603.62469     -2623.5938      0             -2551.6551     -10.240568    
     62800   599.23735     -2632.4382      0             -2561.0224      1.1819427    
     63000   562.70776     -2631.8183      0             -2564.756      -0.5192324    
     63200   644.22086     -2630.6372      0             -2553.8603     -1.56935      
     63400   600.92908     -2631.6797      0             -2560.0622     -7.2231638    
     63600   594.68481     -2634.2675      0             -2563.3942      4.0356194    
     63800   601.51779     -2628.627       0             -2556.9394     -1.0137109    
     64000   627.06232     -2627.7113      0             -2552.9794     -3.2418779    
     64200   578.71757     -2632.4189      0             -2563.4485      5.358161     
     64400   590.11993     -2633.4296      0             -2563.1004      2.4796318    
     64600   628.13657     -2627.5344      0             -2552.6745      1.2242057    
